Shawn Mendes|YouTube|https://www.youtube.com/playlist?playnext=1&list=PLOYP-X0Ialyk83UONUfFczK39deWNyCFE&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr?autoplay=true|Gaana|https://gaana.com/artist/shawn-mendes?autoplay=true|YouTube Music|https://music.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg?feature=gws_kp_artist&feature=gws_kp_artist|JioSaavn|https://www.jiosaavn.com/artist/Shawn-Mendes-songs/,ocedOMUfXo_?autoplay=enabled|Hungama|https://www.hungama.com/artist/shawn-mendes/5841723/?autoplay=true|Wynk|https://wynk.in/music/artist/home/shawn-mendes?autoplay=true|Instagram|https://www.instagram.com/shawnmendes|Twitter|https://twitter.com/ShawnMendes|Facebook|https://www.facebook.com/ShawnMendesOfficial|YouTube|https://www.youtube.com/channel/UC4-TgOSMJHn-LtY4zCzbQhw|Myspace|https://myspace.com/shawnmendes
Camila Cabello|YouTube|https://www.youtube.com/playlist?playnext=1&list=PL8Gifh-G6-cuMaq9wWFtI7D9SUphVyYls&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCsZIVNwBqtPBX-41kO_rQzQ?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/camila-cabello?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Camila-Cabello-songs/T8rykyjbKe4_?autoplay=enabled|Hungama|https://www.hungama.com/artist/camilla-cabello/186494612/?autoplay=true|Wynk|https://wynk.in/music/artist/home/camila-cabello?autoplay=true|Instagram|https://www.instagram.com/camila_cabello|Facebook|https://www.facebook.com/camilacabello|YouTube|https://www.youtube.com/channel/UCio_FVgKVgqcHrRiXDpnqbw|Twitter|https://twitter.com/Camila_Cabello|SoundCloud|https://soundcloud.com/camilacabello
Harry Styles|YouTube|https://www.youtube.com/playlist?playnext=1&list=PL1BwKXJqW9zXtoSuoI6LVjof1H9gb13Re&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/harry-styles?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Harry-Styles-songs/vVtHXctbA,o_?autoplay=enabled|Hungama|https://www.hungama.com/artist/h-styles/274065368/?autoplay=true|Wynk|https://wynk.in/music/artist/home/harry-styles?autoplay=true|Instagram|https://www.instagram.com/harrystyles|Facebook|https://www.facebook.com/harrystyles|Twitter|https://twitter.com/Harry_Styles|YouTube|https://www.youtube.com/harrystyles
Louis Tomlinson|YouTube|https://www.youtube.com/playlist?playnext=1&list=PLLumRueSDKa4QCIv4OzA72H52pAsufrQj&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/57WHJIHrjOE3iAxpihhMnp?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/louis-tomlinson?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Louis-Tomlinson-songs/eW33TJFK71Y_?autoplay=enabled|Hungama|https://www.hungama.com/artist/louis-tomlinson/6863015/?autoplay=true|Wynk|https://wynk.in/music/artist/home/louis-tomlinson?autoplay=true|Twitter|https://twitter.com/Louis_Tomlinson|Instagram|https://www.instagram.com/louist91|YouTube|https://www.youtube.com/channel/UCBSxVE6JoMg0WXvpm47OS3g|Facebook|https://www.facebook.com/louis.tomlinson
Camille Rowe|Instagram|https://www.instagram.com/fingermonkey/|Twitter|https://twitter.com/camillerowe|Facebook|https://www.facebook.com/camilleroweofficial/
Harry Styles|YouTube|https://www.youtube.com/playlist?playnext=1&list=PL1BwKXJqW9zXtoSuoI6LVjof1H9gb13Re&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/harry-styles?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Harry-Styles-songs/vVtHXctbA,o_?autoplay=enabled|Hungama|https://www.hungama.com/artist/h-styles/274065368/?autoplay=true|Wynk|https://wynk.in/music/artist/home/harry-styles?autoplay=true|Instagram|https://www.instagram.com/harrystyles|Facebook|https://www.facebook.com/harrystyles|Twitter|https://twitter.com/Harry_Styles|YouTube|https://www.youtube.com/harrystyles
Liam Payne|YouTube|https://www.youtube.com/playlist?playnext=1&list=PLv0FYv7My_DUc69RIx7UDfbwwgjdxhwaW&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/5pUo3fmmHT8bhCyHE52hA6?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCEcGHupZkoAPFXXQrC2W8rA?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/liam-payne?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Liam-Payne-songs/wJ4mlfra7fw_?autoplay=enabled|Hungama|https://www.hungama.com/artist/liam-payne/6863017/?autoplay=true|Wynk|https://wynk.in/music/artist/home/liam-payne?autoplay=true|Instagram|https://www.instagram.com/liampayne|Twitter|https://twitter.com/LiamPayne|YouTube|https://www.youtube.com/channel/UCcG6pdVejvmvWSDRJfmeB8A|Facebook|https://www.facebook.com/LiamPayne
Niall Horan|YouTube|https://www.youtube.com/playlist?playnext=1&list=PLBnwReCcOty8cogl4UaOmq3qcYndCyxKU&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ?feature=gws_kp_artist&feature=gws_kp_artist|Gaana|https://gaana.com/artist/niall-horan?autoplay=true|JioSaavn|https://www.jiosaavn.com/artist/Niall-Horan-songs/p0Uv780c8L4_?autoplay=enabled|Hungama|https://www.hungama.com/artist/niall-horan/6863034/?autoplay=true|Wynk|https://wynk.in/music/artist/home/niall-horan?autoplay=true|Instagram|https://www.instagram.com/niallhoran|Twitter|https://twitter.com/NiallOfficial|Facebook|https://www.facebook.com/Niallofficial|YouTube|https://www.youtube.com/channel/UCPrwhIldj47n8JcqZ4Y_WFQ
Justin Bieber|YouTube|https://www.youtube.com/playlist?playnext=1&list=PL7cJWYlMnhfzFuupFwQ4ng7XQkrRnFiXL&feature=gws_kp_artist|Spotify|https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s?autoplay=true|Gaana|https://gaana.com/artist/justin-bieber?autoplay=true|YouTube Music|https://music.youtube.com/channel/UCGvj8kfUV5Q6lzECIrGY19g?feature=gws_kp_artist&feature=gws_kp_artist|JioSaavn|https://www.jiosaavn.com/artist/Justin-Bieber-songs/deJJWFd1ItE_?autoplay=enabled|Hungama|https://www.hungama.com/artist/justin-bieber/42221/?autoplay=true|Wynk|https://wynk.in/music/artist/home/justin-bieber?autoplay=true|Instagram|https://www.instagram.com/justinbieber|Facebook|https://www.facebook.com/JustinBieber|Twitter|https://twitter.com/justinbieber|YouTube|https://www.youtube.com/user/kidrauhl|TikTok|https://www.tiktok.com/@justinbieber
Ashley Cole|Twitter|https://twitter.com/therealac3|Instagram|https://www.instagram.com/theofficialac3/|Facebook|https://www.facebook.com/TheRealAC3/
